18 4.487388545540789
34 27.67992672925886
11 1.126333906841666
12 1.380824739562016
9 0.6365667495576872
22 7.82232282748565
15 2.643721333697485
8 0.4547829407415804
26 12.91978028777078
16 3.195752996857053
31 21.56198608455882
1 0.0212462650608245
20 6.024412955996951
25 11.26474586164679
5 0.1505818724286598
28 15.6856557712583
26 12.96077602989328
12 1.389491110829198
18 4.443406102020333
37 35.51754991741106
29 17.7797528018684
5 0.1520505370625074
24 10.22031156939005
39 41.4999978126271
22 7.971982878495169
25 11.27712889188319
24 10.22773551287327
33 25.36889293309827
8 0.4999578149520403
11 1.084482589449465
29 17.77282632946964
7 0.3483797504270001
23 9.0169840128043
36 32.7888272744147
40 45.65781801432792
19 5.15044875516611
3 0.04629043436847269
2 0.02074379426699124
2 0.02046006075897822
24 10.0046441050614
27 14.40545768277218
8 0.4901165119777033
27 14.39306590304443
20 5.931265870171273
9 0.6376016894017766
1 0.008153276090752116
12 1.406666362517626
24 10.03942583337346
1 0.0153678567434099
25 11.2787656717453
